url,Hide Visually 1,Hide Visually 2,Hide Visually 3,React Text,Hide Visually 4,Tile Link 1,Tile Link 1_link,Card Photo,Card Photo_alt,Card Photo_link,Tags List Container,Tags List Container_link,Card Price Man,Card Price Man_link,Card Details,Card Details_link,List Inline,List Inline_link,Tile Link 2,Tile Link 2_link
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",268 W 84th St #4E,Manhattan,NY,NY,10024,"Pet Friendly
$2,450
1bd
1ba
550 sqft",https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.108/f/a/d/3/picture-uh=816fdbd6a7f79284298cc61bf75e84dd-ps=fad3e96f2d12ec81342b85b1049a866.jpg,"268 W 84th St #4E, Manhattan, NY",https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024,Pet Friendly; Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024; https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024; https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024; https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024,"$2,450 ",https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024,"$2,450 ",https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024,1bd; 1ba; 550 sqft,https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024; https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024; https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024,268 W 84th St #4E,https://www.trulia.com/rental/4036819559-268-W-84th-St-4E-Manhattan-NY-10024
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",698 W End Ave #5F,Manhattan,NY,NY,10025,"$2,470
1bd
1ba",https://www.trulia.com/rental/4036820264-698-W-End-Ave-5F-Manhattan-NY-10025,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.104/5/6/4/3/picture-uh=3135ba3e07c33e4571d51d865e72a3d5-ps=5643afe03e6e7271b369b38e8896b33a.jpg,"698 W End Ave #5F, Manhattan, NY",https://www.trulia.com/rental/4036820264-698-W-End-Ave-5F-Manhattan-NY-10025,,,"$2,470 ",https://www.trulia.com/rental/4036820264-698-W-End-Ave-5F-Manhattan-NY-10025,"$2,470 ",https://www.trulia.com/rental/4036820264-698-W-End-Ave-5F-Manhattan-NY-10025,1bd; 1ba,https://www.trulia.com/rental/4036820264-698-W-End-Ave-5F-Manhattan-NY-10025; https://www.trulia.com/rental/4036820264-698-W-End-Ave-5F-Manhattan-NY-10025,698 W End Ave #5F,https://www.trulia.com/rental/4036820264-698-W-End-Ave-5F-Manhattan-NY-10025
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",244 E 51st St #3E,Manhattan,NY,NY,10022,"$2,390
1bd
1ba
600 sqft",https://www.trulia.com/rental/4029605323-244-E-51st-St-3E-Manhattan-NY-10022,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/6/1/8/a/picture-uh=7bbe64705c7ca913d0eaec79d860c8c8-ps=618a98a84d1bd9381c2f881c37aeea75.jpg,"244 E 51st St #3E, Manhattan, NY",https://www.trulia.com/rental/4029605323-244-E-51st-St-3E-Manhattan-NY-10022,,,"$2,390 ",https://www.trulia.com/rental/4029605323-244-E-51st-St-3E-Manhattan-NY-10022,"$2,390 ",https://www.trulia.com/rental/4029605323-244-E-51st-St-3E-Manhattan-NY-10022,1bd; 1ba; 600 sqft,https://www.trulia.com/rental/4029605323-244-E-51st-St-3E-Manhattan-NY-10022; https://www.trulia.com/rental/4029605323-244-E-51st-St-3E-Manhattan-NY-10022; https://www.trulia.com/rental/4029605323-244-E-51st-St-3E-Manhattan-NY-10022,244 E 51st St #3E,https://www.trulia.com/rental/4029605323-244-E-51st-St-3E-Manhattan-NY-10022
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",235 E 51st St #6A,Manhattan,NY,NY,10022,"$2,545
1bd
1ba
650 sqft",https://www.trulia.com/rental/4036425552-235-E-51st-St-6A-Manhattan-NY-10022,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.105/5/b/7/4/picture-uh=5b9c9cd2377712493ffc7571755a8f32-ps=5b74ab988c28918fa836e9fd29159e79.jpg,"235 E 51st St #6A, Manhattan, NY",https://www.trulia.com/rental/4036425552-235-E-51st-St-6A-Manhattan-NY-10022,,,"$2,545 ",https://www.trulia.com/rental/4036425552-235-E-51st-St-6A-Manhattan-NY-10022,"$2,545 ",https://www.trulia.com/rental/4036425552-235-E-51st-St-6A-Manhattan-NY-10022,1bd; 1ba; 650 sqft,https://www.trulia.com/rental/4036425552-235-E-51st-St-6A-Manhattan-NY-10022; https://www.trulia.com/rental/4036425552-235-E-51st-St-6A-Manhattan-NY-10022; https://www.trulia.com/rental/4036425552-235-E-51st-St-6A-Manhattan-NY-10022,235 E 51st St #6A,https://www.trulia.com/rental/4036425552-235-E-51st-St-6A-Manhattan-NY-10022
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",171 E 88th St #2D,Manhattan,NY,NY,10128,"$2,700
1bd
1ba",https://www.trulia.com/rental/4020423437-171-E-88th-St-2D-Manhattan-NY-10128,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/3/9/6/c/picture-uh=de162af4c036f25984e1582915aa9c46-ps=396c341592cb7418ccbeda796124d7c.jpg,"171 E 88th St #2D, Manhattan, NY",https://www.trulia.com/rental/4020423437-171-E-88th-St-2D-Manhattan-NY-10128,,,"$2,700 ",https://www.trulia.com/rental/4020423437-171-E-88th-St-2D-Manhattan-NY-10128,"$2,700 ",https://www.trulia.com/rental/4020423437-171-E-88th-St-2D-Manhattan-NY-10128,1bd; 1ba,https://www.trulia.com/rental/4020423437-171-E-88th-St-2D-Manhattan-NY-10128; https://www.trulia.com/rental/4020423437-171-E-88th-St-2D-Manhattan-NY-10128,171 E 88th St #2D,https://www.trulia.com/rental/4020423437-171-E-88th-St-2D-Manhattan-NY-10128
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",1883 Amsterdam Ave #2D,Manhattan,NY,NY,10032,"$1,825
1bd
1ba",https://www.trulia.com/rental/4036789676-1883-Amsterdam-Ave-2D-Manhattan-NY-10032,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.104/5/f/8/7/picture-uh=ba1a66462ba6c234e1dd1b83fea74091-ps=5f87def5349ab8019466d0b2e93545.jpg,"1883 Amsterdam Ave #2D, Manhattan, NY",https://www.trulia.com/rental/4036789676-1883-Amsterdam-Ave-2D-Manhattan-NY-10032,,,"$1,825 ",https://www.trulia.com/rental/4036789676-1883-Amsterdam-Ave-2D-Manhattan-NY-10032,"$1,825 ",https://www.trulia.com/rental/4036789676-1883-Amsterdam-Ave-2D-Manhattan-NY-10032,1bd; 1ba,https://www.trulia.com/rental/4036789676-1883-Amsterdam-Ave-2D-Manhattan-NY-10032; https://www.trulia.com/rental/4036789676-1883-Amsterdam-Ave-2D-Manhattan-NY-10032,1883 Amsterdam Ave #2D,https://www.trulia.com/rental/4036789676-1883-Amsterdam-Ave-2D-Manhattan-NY-10032
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",54 Wadsworth Ter #44,Manhattan,NY,NY,10040,"$1,575
1bd
1ba",https://www.trulia.com/rental/4035025810-54-Wadsworth-Ter-44-Manhattan-NY-10040,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/8/8/8/c/picture-uh=a7a14d4c926dcc6210f519657640b38e-ps=888cc4fd7547cc487f5bf0fc2d43.jpg,"54 Wadsworth Ter #44, Manhattan, NY",https://www.trulia.com/rental/4035025810-54-Wadsworth-Ter-44-Manhattan-NY-10040,,,"$1,575 ",https://www.trulia.com/rental/4035025810-54-Wadsworth-Ter-44-Manhattan-NY-10040,"$1,575 ",https://www.trulia.com/rental/4035025810-54-Wadsworth-Ter-44-Manhattan-NY-10040,1bd; 1ba,https://www.trulia.com/rental/4035025810-54-Wadsworth-Ter-44-Manhattan-NY-10040; https://www.trulia.com/rental/4035025810-54-Wadsworth-Ter-44-Manhattan-NY-10040,54 Wadsworth Ter #44,https://www.trulia.com/rental/4035025810-54-Wadsworth-Ter-44-Manhattan-NY-10040
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",171 W 131st St #306,Manhattan,NY,NY,10027,"$2,495
1bd
1ba
643 sqft",https://www.trulia.com/rental/4010110579-171-W-131st-St-306-Manhattan-NY-10027,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/2/3/5/b/picture-uh=b4e0b8e7e87576d3fb88f3082f497a-ps=235b94f47821ac8c638d8cc81a13d57b.jpg,"171 W 131st St #306, Manhattan, NY",https://www.trulia.com/rental/4010110579-171-W-131st-St-306-Manhattan-NY-10027,,,"$2,495 ",https://www.trulia.com/rental/4010110579-171-W-131st-St-306-Manhattan-NY-10027,"$2,495 ",https://www.trulia.com/rental/4010110579-171-W-131st-St-306-Manhattan-NY-10027,1bd; 1ba; 643 sqft,https://www.trulia.com/rental/4010110579-171-W-131st-St-306-Manhattan-NY-10027; https://www.trulia.com/rental/4010110579-171-W-131st-St-306-Manhattan-NY-10027; https://www.trulia.com/rental/4010110579-171-W-131st-St-306-Manhattan-NY-10027,171 W 131st St #306,https://www.trulia.com/rental/4010110579-171-W-131st-St-306-Manhattan-NY-10027
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",220 E 26th St #1K,Manhattan,NY,NY,10010,"Pet Friendly
$2,800
1bd
1ba",https://www.trulia.com/rental/4029660627-220-E-26th-St-1K-Manhattan-NY-10010,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.108/8/c/e/f/picture-uh=067c2fbe3d5b9579c019d1770d1d68cd-ps=8cef531110f9d034bf2f2694f3dd2c2.jpg,"220 E 26th St #1K, Manhattan, NY",https://www.trulia.com/rental/4029660627-220-E-26th-St-1K-Manhattan-NY-10010,Pet Friendly; Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental/4029660627-220-E-26th-St-1K-Manhattan-NY-10010; https://www.trulia.com/rental/4029660627-220-E-26th-St-1K-Manhattan-NY-10010; https://www.trulia.com/rental/4029660627-220-E-26th-St-1K-Manhattan-NY-10010; https://www.trulia.com/rental/4029660627-220-E-26th-St-1K-Manhattan-NY-10010,"$2,800 ",https://www.trulia.com/rental/4029660627-220-E-26th-St-1K-Manhattan-NY-10010,"$2,800 ",https://www.trulia.com/rental/4029660627-220-E-26th-St-1K-Manhattan-NY-10010,1bd; 1ba,https://www.trulia.com/rental/4029660627-220-E-26th-St-1K-Manhattan-NY-10010; https://www.trulia.com/rental/4029660627-220-E-26th-St-1K-Manhattan-NY-10010,220 E 26th St #1K,https://www.trulia.com/rental/4029660627-220-E-26th-St-1K-Manhattan-NY-10010
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",160 E 91st St #2I,Manhattan,NY,NY,10128,"Pet Friendly
$2,600
1bd
1ba",https://www.trulia.com/rental/4036760965-160-E-91st-St-2I-Manhattan-NY-10128,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/4/8/e/5/picture-uh=c261cc95dbb37d33e090fc75b3d59da9-ps=48e5313062cb7bd252e4ab87d244cf3.jpg,"160 E 91st St #2I, Manhattan, NY",https://www.trulia.com/rental/4036760965-160-E-91st-St-2I-Manhattan-NY-10128,Pet Friendly; Pet Friendly; Pet Friendly; Pet Friendly,https://www.trulia.com/rental/4036760965-160-E-91st-St-2I-Manhattan-NY-10128; https://www.trulia.com/rental/4036760965-160-E-91st-St-2I-Manhattan-NY-10128; https://www.trulia.com/rental/4036760965-160-E-91st-St-2I-Manhattan-NY-10128; https://www.trulia.com/rental/4036760965-160-E-91st-St-2I-Manhattan-NY-10128,"$2,600 ",https://www.trulia.com/rental/4036760965-160-E-91st-St-2I-Manhattan-NY-10128,"$2,600 ",https://www.trulia.com/rental/4036760965-160-E-91st-St-2I-Manhattan-NY-10128,1bd; 1ba,https://www.trulia.com/rental/4036760965-160-E-91st-St-2I-Manhattan-NY-10128; https://www.trulia.com/rental/4036760965-160-E-91st-St-2I-Manhattan-NY-10128,160 E 91st St #2I,https://www.trulia.com/rental/4036760965-160-E-91st-St-2I-Manhattan-NY-10128
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",560 W 144th St #46B,Manhattan,NY,NY,10031,"$1,695
1bd
1ba",https://www.trulia.com/rental/4036755430-560-W-144th-St-46B-Manhattan-NY-10031,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/c/c/9/b/picture-uh=e7554eb40f110988edf0dad478f4859a-ps=cc9bce8110f383e6c5142cf539c61f12.jpg,"560 W 144th St #46B, Manhattan, NY",https://www.trulia.com/rental/4036755430-560-W-144th-St-46B-Manhattan-NY-10031,,,"$1,695 ",https://www.trulia.com/rental/4036755430-560-W-144th-St-46B-Manhattan-NY-10031,"$1,695 ",https://www.trulia.com/rental/4036755430-560-W-144th-St-46B-Manhattan-NY-10031,1bd; 1ba,https://www.trulia.com/rental/4036755430-560-W-144th-St-46B-Manhattan-NY-10031; https://www.trulia.com/rental/4036755430-560-W-144th-St-46B-Manhattan-NY-10031,560 W 144th St #46B,https://www.trulia.com/rental/4036755430-560-W-144th-St-46B-Manhattan-NY-10031
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",301 E 79th St #21S,New York,NY,NY,10075,"Open House: Sat, 12-1PM
$2,850
1bd
1ba
700 sqft",https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.105/c/c/c/1/picture-uh=4099f6355167f834264f83dd2ad4d149-ps=ccc16c54174b83b4e85d5e7ce43e35f.jpg,"301 E 79th St #21S, New York, NY",https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075,"Open House: Sat, 12-1PM; Open House: Sat, 12-1PM; Open House: Sat, 12-1PM; Open House: Sat, 12-1PM",https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075; https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075; https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075; https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075,"$2,850 ",https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075,"$2,850 ",https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075,1bd; 1ba; 700 sqft,https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075; https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075; https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075,301 E 79th St #21S,https://www.trulia.com/rental/4036768839-301-E-79th-St-21S-New-York-NY-10075
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",267 W 90th St #5F,Manhattan,NY,NY,10024,"$1,983
1bd
1ba",https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/5/7/8/0/picture-uh=c4aa809fe6af0bbeae77a74d439e4-ps=5780892d984adf32f71b815f81e93b5.jpg,"267 W 90th St #5F, Manhattan, NY",https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024,,,"$1,983 ",https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024,"$1,983 ",https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024,1bd; 1ba,https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024; https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024,267 W 90th St #5F,https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",224 E 85th St #4B,Manhattan,NY,NY,10028,"$2,200
1bd
1ba",https://www.trulia.com/rental/4036719822-224-E-85th-St-4B-Manhattan-NY-10028,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/e/7/9/b/picture-uh=bf6c2ae24416a65d181a6b512d97f-ps=e79b5c8e4c1f4bb6b161e247e20b28e.jpg,"224 E 85th St #4B, Manhattan, NY",https://www.trulia.com/rental/4036719822-224-E-85th-St-4B-Manhattan-NY-10028,,,"$2,200 ",https://www.trulia.com/rental/4036719822-224-E-85th-St-4B-Manhattan-NY-10028,"$2,200 ",https://www.trulia.com/rental/4036719822-224-E-85th-St-4B-Manhattan-NY-10028,1bd; 1ba,https://www.trulia.com/rental/4036719822-224-E-85th-St-4B-Manhattan-NY-10028; https://www.trulia.com/rental/4036719822-224-E-85th-St-4B-Manhattan-NY-10028,224 E 85th St #4B,https://www.trulia.com/rental/4036719822-224-E-85th-St-4B-Manhattan-NY-10028
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",4 Park Ave #19O,Manhattan,NY,NY,10016,"$3,000
1bd
1ba
485 sqft",https://www.trulia.com/rental/4036738684-4-Park-Ave-19O-Manhattan-NY-10016,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/5/4/d/7/picture-uh=f6b0c4121fbf88e5bac7e0d7b895b8d-ps=54d755e34dbad7ddcd21d191a54ed2b9.jpg,"4 Park Ave #19O, Manhattan, NY",https://www.trulia.com/rental/4036738684-4-Park-Ave-19O-Manhattan-NY-10016,,,"$3,000 ",https://www.trulia.com/rental/4036738684-4-Park-Ave-19O-Manhattan-NY-10016,"$3,000 ",https://www.trulia.com/rental/4036738684-4-Park-Ave-19O-Manhattan-NY-10016,1bd; 1ba; 485 sqft,https://www.trulia.com/rental/4036738684-4-Park-Ave-19O-Manhattan-NY-10016; https://www.trulia.com/rental/4036738684-4-Park-Ave-19O-Manhattan-NY-10016; https://www.trulia.com/rental/4036738684-4-Park-Ave-19O-Manhattan-NY-10016,4 Park Ave #19O,https://www.trulia.com/rental/4036738684-4-Park-Ave-19O-Manhattan-NY-10016
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",750 9th Ave #1N,Manhattan,NY,NY,10019,"$2,800
1bd
1ba
600 sqft",https://www.trulia.com/rental/4036399114-750-9th-Ave-1N-Manhattan-NY-10019,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/2/e/2/5/picture-uh=bdb31ff0bdd85aceb9d9b44bcaccb252-ps=2e252184930e9e868aac2adcab5b59.jpg,"750 9th Ave #1N, Manhattan, NY",https://www.trulia.com/rental/4036399114-750-9th-Ave-1N-Manhattan-NY-10019,,,"$2,800 ",https://www.trulia.com/rental/4036399114-750-9th-Ave-1N-Manhattan-NY-10019,"$2,800 ",https://www.trulia.com/rental/4036399114-750-9th-Ave-1N-Manhattan-NY-10019,1bd; 1ba; 600 sqft,https://www.trulia.com/rental/4036399114-750-9th-Ave-1N-Manhattan-NY-10019; https://www.trulia.com/rental/4036399114-750-9th-Ave-1N-Manhattan-NY-10019; https://www.trulia.com/rental/4036399114-750-9th-Ave-1N-Manhattan-NY-10019,750 9th Ave #1N,https://www.trulia.com/rental/4036399114-750-9th-Ave-1N-Manhattan-NY-10019
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/16_p/",610 Saint Nicholas Ave #2D,Manhattan,NY,NY,10030,"$1,850
1bd
1ba
650 sqft",https://www.trulia.com/rental/4036761092-610-Saint-Nicholas-Ave-2D-Manhattan-NY-10030,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/c/8/8/5/picture-uh=cf871d7f65775dff3ead62c9854a6d3d-ps=c8859bdc5fb36549af21ea8ef89c54e3.jpg,"610 Saint Nicholas Ave #2D, Manhattan, NY",https://www.trulia.com/rental/4036761092-610-Saint-Nicholas-Ave-2D-Manhattan-NY-10030,,,"$1,850 ",https://www.trulia.com/rental/4036761092-610-Saint-Nicholas-Ave-2D-Manhattan-NY-10030,"$1,850 ",https://www.trulia.com/rental/4036761092-610-Saint-Nicholas-Ave-2D-Manhattan-NY-10030,1bd; 1ba; 650 sqft,https://www.trulia.com/rental/4036761092-610-Saint-Nicholas-Ave-2D-Manhattan-NY-10030; https://www.trulia.com/rental/4036761092-610-Saint-Nicholas-Ave-2D-Manhattan-NY-10030; https://www.trulia.com/rental/4036761092-610-Saint-Nicholas-Ave-2D-Manhattan-NY-10030,610 Saint Nicholas Ave #2D,https://www.trulia.com/rental/4036761092-610-Saint-Nicholas-Ave-2D-Manhattan-NY-10030
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/17_p/",267 W 90th St #5F,Manhattan,NY,NY,10024,"$1,983
1bd
1ba",https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/5/7/8/0/picture-uh=c4aa809fe6af0bbeae77a74d439e4-ps=5780892d984adf32f71b815f81e93b5.jpg,"267 W 90th St #5F, Manhattan, NY",https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024,,,"$1,983 ",https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024,"$1,983 ",https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024,1bd; 1ba,https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024; https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024,267 W 90th St #5F,https://www.trulia.com/rental/4036819725-267-W-90th-St-5F-Manhattan-NY-10024
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/17_p/",236 W 139th St #GARDEN,Manhattan,NY,NY,10030,"$2,850
1bd
2ba",https://www.trulia.com/rental/4035331948-236-W-139th-St-GARDEN-Manhattan-NY-10030,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/1/8/9/3/picture-uh=2744d39dc1f698e0d4cdca3a6db4ec-ps=189327bbcd4746f6a64d4c4e11f0.jpg,"236 W 139th St #GARDEN, Manhattan, NY",https://www.trulia.com/rental/4035331948-236-W-139th-St-GARDEN-Manhattan-NY-10030,,,"$2,850 ",https://www.trulia.com/rental/4035331948-236-W-139th-St-GARDEN-Manhattan-NY-10030,"$2,850 ",https://www.trulia.com/rental/4035331948-236-W-139th-St-GARDEN-Manhattan-NY-10030,1bd; 2ba,https://www.trulia.com/rental/4035331948-236-W-139th-St-GARDEN-Manhattan-NY-10030; https://www.trulia.com/rental/4035331948-236-W-139th-St-GARDEN-Manhattan-NY-10030,236 W 139th St #GARDEN,https://www.trulia.com/rental/4035331948-236-W-139th-St-GARDEN-Manhattan-NY-10030
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/17_p/",30 W 76th St #4,Manhattan,NY,NY,10023,"$2,380
1bd
1ba",https://www.trulia.com/rental/4036819730-30-W-76th-St-4-Manhattan-NY-10023,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/1/0/5/1/picture-uh=5e8fbe599bb864b68941afeac07d4f1d-ps=105156bda6d911938c3b26fe9d0e115.jpg,"30 W 76th St #4, Manhattan, NY",https://www.trulia.com/rental/4036819730-30-W-76th-St-4-Manhattan-NY-10023,,,"$2,380 ",https://www.trulia.com/rental/4036819730-30-W-76th-St-4-Manhattan-NY-10023,"$2,380 ",https://www.trulia.com/rental/4036819730-30-W-76th-St-4-Manhattan-NY-10023,1bd; 1ba,https://www.trulia.com/rental/4036819730-30-W-76th-St-4-Manhattan-NY-10023; https://www.trulia.com/rental/4036819730-30-W-76th-St-4-Manhattan-NY-10023,30 W 76th St #4,https://www.trulia.com/rental/4036819730-30-W-76th-St-4-Manhattan-NY-10023
